;active;udf_depotId;Customer No;Name;Street name;Door number;areaDescription;Zip code;City;x;y
;True;T100;24635;Møllehøjskolen;Bruunshåbvej;25;;8800;Viborg;9.4417;56.419925
;True;T100;24636;Nørreå Skolen;Gl. Randersvej;8;;8850;Bjerringbro;9.747115;56.451729
;True;T100;24637;Rosenvængets Skole;Rørsangervej;1;;8800;Viborg;9.376242;56.444194
;True;T100;24638;Rødkærsbro Skole;Brandstrupvej;23;;8840;Rødkærsbro;9.504416;56.354977
;True;T100;24639;Skals Skole;Gl. Skolevej;1;;8832;Skals;9.403843;56.556032
;True;T100;24640;Søndre Skole;Koldingvej;114;;8800;Viborg;9.391413;56.432773
;True;T100;24641;Tange Kristne Friskole;Husbondvej;39;;8850;Bjerringbro;9.584275;56.355569
;True;T100;24642;Vestervang Skole;Boghvedevej;26;;8800;Viborg;9.387781;56.464829
;True;T100;24643;Viborg Private Realskole;Trekronervej;12-14;;8800;Viborg;9.401686;56.448846
;True;T100;24647;Skolemælk BKS Nord 1;Sundsholmen;37;;9400;Nørressundby;9.95116;57.064555
;True;T100;24648;SkoleMælk BKS Nord 2;Sundsholmen;37;;9400;Nørresundby;9.95116;57.064555
;True;T100;2465;Superbrugsen Kjellerup;Bryggertorv;9;;8620;Kjellerup;9.432095;56.289055
;True;T100;24650;Skole Vest rute 1;Hobro Terminal;;;9100;Hobro;9.767715;56.63423
;True;T100;24651;Rema 1000 Silkeborg Butik 927;Nørrevænget;74;;8600;Silkeborg;9.549247;56.186078
;True;T100;24652;Bruno - skolemælk 2;Hobro Terminal;;;9100;Hobro;9.767715;56.63423
;True;T100;24655;Min Købmand Rørbæk;Skovmosevej;1;Rørbæk;9500;Hobro;9.715246;56.705986
;True;T100;24869;Frøken Koch;Kystpromenaden;5;;8000;Aarhus C;10.223709;56.165677
;True;T100;24882;EventGrossisten;Caroline Amalie Vej;9;;2800;Kgs. Lyngby;12.502767;55.780059
;True;T100;24886;Østjysk Mælk A/S;Kongefolden 6, 5. tv.;6, 5. tv.;;8660;Skanderborg;9.928781;56.047068
;True;T100;24914;LUKKET Min Købmand Brunshåb;Vinkelvej;85;;8800;Viborg;9.444362;56.42227
;True;T100;24923;LUKKET SPAR RANDERS NØ;Glarbjergvej;75;;8930;Randers Nø;10.034375;56.4799
;True;T100;24925;Kram  Madservice A/S;Lykkebækvej;1;;4600;Køge;12.1663;55.477288
;True;T100;24934;Sinding-Ørre Midtpunkt Sfo;Skoletoften;7;;7400;Herning;8.851708;56.213415
;True;T100;24946;Skolemælk BKS Nord 3;Sundsholmen;37;;9400;Nørressundby;9.95116;57.064555
;True;T100;24947;Skolemælk BKS Nord 4;Sundsholmen;37;;9400;Nørresundby;9.95116;57.064555
;True;T100;24949;Skole Vest Rute 3;Hobro Terminal;;;9100;Hobro;9.767715;56.63423
;True;T100;24950;Skole Vest Rute 4;Hobro Terminal;;;9100;Hobro;9.767715;56.63423
;True;T100;24951;Skole Hobro Rute 3;Hobro Terminal;;;9100;Hobro;9.767715;56.63423
;True;T100;24956;I.F. Samhandel;Vejlevej;16;;8700;Horsens;9.829265;55.850805
;True;T100;24957;Letkøb Brønderslev;Vestergade;69;;9700;Brønderslev;9.940218;57.270443
;True;T100;24963;Cheval Blanc Servicerestauranter A/;Brogårdsvej;22;;2820;Gentofte;12.539235;55.75353
;True;T100;24965;Djurs Sommerland;Randersvej;17;;8581;Nimtofte;10.550945;56.427305
;True;T100;24966;Fårup Sommerland;Pirupvejen 147;;;9492;Blokhus;9.643149;57.264281
;True;T100;24970;Netto Eternitten;Alexander Foss Gade;30;;9000;Ålborg;9.93528;57.036165
;True;T100;24975;Vestsalling Skole Afd. Rødding;Skolevej;1;;7860;Spøttrup;8.809493;56.643452
;True;T100;24986;Rema 1000 Århus V Butik 928;Vilhelm Bersøesvej;62;;8210;Århus V;10.18776;56.168262
;True;T100;25277;Ebeltoft IF;Østeralle;17;;8400;Ebeltoft;10.682489;56.194381
;True;T100;25344;DagliBrugsen Mejdal;Prins Burrisvej;44;;7500;Holstebro;8.645829;56.34743
;True;T100;2538;Superbrugsen Mariemagdalene;Vestergade;63;;8550;Ryomgård;10.491105;56.381977
;True;T100;25469;Bavinchi A/S;Priorsvej;31;;8600;Silkeborg;9.56827;56.204355
;True;T100;25478;LUKKET Letkøb Hvilsom;Hannerupvej;259;Hvilsom;9500;Hobro;9.610311;56.6593
;True;T100;25490;Min Købmand Virring;Gadebakken;36;Virring;8660;Skanderborg;10.034087;56.030719
;True;T100;25491;Kiwi Nykøbing Mors 180;Fruevej;37-41;;7900;Nykøbing Mors;8.846758;56.787435
;True;T100;25496;Lagkagehuset;Amerikavej;21;;1756;København V;12.54192;55.669425
;True;T100;25523;Fakta Houlkær;Odshøjvej;1 F;;8800;Viborg;9.447905;56.46196
;True;T100;25532;Netto Vissevej, Gug;Vissevej 1 B (byggenr);;;9210;Ålborg SØ;9.972237;57.04017
;True;T100;25533;Fakta Ulfborg;Holmegade;34;;6990;Ulfborg;8.323655;56.27576
;True;T100;25535;Fakta Lind;Lind Hovedgade;17;;7400;Herning;8.979205;56.10551
;True;T100;2556;Dagli' Brugsen Mørke-Ommestrup;Stationsvej;12;;8544;Mørke;10.377647;56.339576
;True;T100;25563;Føtex Skanderborg;Gasværksvej;5;;8660;Skanderborg;9.931313;56.032728
;True;T100;25584;Fakta Hobro;Hostrupvej;87;;9500;Hobro;9.793508;56.649099
;True;T100;25588;Fakta Brovst;Toftevej;18;;9460;Brovst;9.520411;57.098942
;True;T100;25597;Netto Samsø;Beringvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;25598;Kiwi Viborg 183;Vestervangsvej;12;;8800;Viborg;9.39325;56.45915
;True;T100;25599;Fakta Viborgvej;Viborgvej;21;;8600;Silkeborg;9.542345;56.185885
;True;T100;25634;Jobamora ApS;Michael Drewsens Vej 7 (bygning 3);;;8270;Højbjerg;10.153605;56.10429
;True;T100;25636;Modermælk.dk;Michael Drewsens Vej;7;;8270;Højbjerg;10.154969;56.105743
;True;T100;25646;Kiwi Silkeborg, Lupinvej 186;Lupinvej;2;;8600;Silkeborg;9.5545;56.1812
;True;T100;25649;Spar Asferg Aps;Vestergade;16;Asferg;8990;Fårup;9.929837;56.546428
;True;T100;25651;Hørkram Foodservice A/S;Torshøjvej 59, Kolt;;;8362;Hørning;10.03185;56.108186
;True;T100;25661;Netto Campus - byggenr;Jens Otto Kraghs Plads;5;;8900;Randers C;10.042561;56.461171
;True;T100;25665;SPAR HOLSTEBRO;Døesvej;109;;7500;Holstebro;8.60217;56.3705
;True;T100;25669;Fakta Herning;Grøndahlsvej;20;;7400;Herning;8.97564;56.128215
;True;T100;25674;Det Danske Madhus;Vestergade;12, 2.sal;;7700;Thisted;8.689121;56.954841
;True;T100;25697;Min  Købmand Lem;Vesterbrogade;1;Lem;7860;Spøttrup;8.782417;56.591436
;True;T100;25701;KIWI Aalborg, Gug 182;Nøhr Sørensensvej;1 B, Gug;;9210;Aalborg;9.931641;57.015869
;True;T100;25705;Fakta Nykøbing Mors;Algade;5;;7900;Nykøbing M;8.860825;56.79578
;True;T100;25718;Rema 1000 Åbyhøj Butik 912;Silkeborgvej;261;;8230;Åbyhøj;10.166285;56.15523
;True;T100;25722;Rema 1000 Kristrup Butik 943;Vennelystvej;33;;8960;Randers Sø;10.058317;56.444985
;True;T100;25726;LUKKET EuroSpar;Nøhr Sørensensvej;1 A;;9210;Ålborg Sø;9.931641;57.015869
;True;T100;25737;Jespers Torvekøkken;Telefonvej;6;;2660;Søborg;12.411973;55.618822
;True;T100;25746;Supergros Herning - Baby and Me;Mørupvej;8B;;7400;Herning;8.945278;56.128611
;True;T100;25756;Børnehaven Mo2Rikken;Den Røde Plads;4;;7500;Holstebro;8.618274;56.356717
;True;T100;25773;Min Købmand Ørding;Skolesvinget;18;Ørding;7990;Øster Assels;8.759856;56.718422
;True;T100;25781;Fakta Q Dytmærsken;Dytmærsken;9;;8900;Randers C;10.03982;56.459565
;True;T100;25786;Bredgades Kiosk ApS;Bredgade;29;;6920;Videbæk;8.631714;56.091259
;True;T100;25791;KIWI Aalborg, Vesterbro 187;Vesterbro;95-97;;9000;Ålborg C;9.916512;57.050539
;True;T100;25793;Forenede Service;Buddingevej;312 - 316;;2860;Søborg;12.49403;55.74429
;True;T100;25794;Spar;Vestergade;31;;7850;Stoholm;9.146793;56.485905
;True;T100;2580;BRUGSEN MÅRUP;SVENSKGYDE 3;;;8305;SAMSØ;10.565704;55.945924
;True;T100;25800;Min Købmand Knebel;Knebel Bygade;27;;8420;Knebel;10.486871;56.213294
;True;T100;25814;Salling Super Aarhus;Søndergade;27;;8000;Aarhus;10.206888;56.154733
;True;T100;25819;Fitness.Dk Frisko;Daugbjergvej;26;;8000;Århus C;10.184475;56.155659
;True;T100;25839;Superbrugsen Hornslet;Toftevej;11;;8543;Hornslet;10.318718;56.314059
;True;T100;25843;Salling Aalborg;Nytorv;8;;9000;Aalborg C;9.922679;57.048449
;True;T100;25852;MENY Aabybro;Aabybro Centret;12;;9440;Aabybro;9.735168;57.159262
;True;T100;25877;KIWI Grøfthøj 185;Grøfthøjparken;3;;8260;Viby J;10.14257;56.122045
;True;T100;25879;Fakta Frydenlund PÅ KØL;Frydenlunds Alle;7;Hasle;8210;Århus V;10.17417;56.1649
;True;T100;25886;Fakta Glentevej;Glentevej;16;;7400;Herning;8.95342;56.140235
;True;T100;25887;Fakta Hanstholm;Bytorvet;3;;7730;Hanstholm;8.605848;57.113951
;True;T100;25888;Fakta Aulum;Skolegade;7;;7490;Aulum;8.796585;56.264
;True;T100;25891;Rema 1000 Sindal Butik 944;Ved Banen;5;;9870;Sindal;10.197669;57.470063
;True;T100;25893;Fakta Nibe;Toften;9;;9240;Nibe;9.640889;56.984713
;True;T100;25903;KIWI Vesterbro Torv, Aarhus 189;Vesterbro Torv;10;;8000;Århus C;10.19854;56.158245
;True;T100;25905;JAMA ost (Unika);Hørgårdsvej;46;;8240;Risskov;10.237351;56.198435
;True;T100;25914;Fakta Skipperen;Vestre Alle;13;;9000;Ålborg;9.907253;57.034058
;True;T100;25953;LUKKET Eurospar Løgten;Grenåvej;752;Løgten;8541;Skødstrup;10.31568;56.27626
;True;T100;25956;MENY Bjerringbro;Torvet;5;;8850;Bjerringbro;9.65614;56.376075
;True;T100;25957;LUKKET Eurospar;Hovedgaden;11-13;;8670;Låsby;9.809126;56.150646
;True;T100;25958;SPAR SKANDERBORG;Højvang Centret;4;;8660;Skanderborg;9.948169;56.044212
;True;T100;25960;MENY Vildbjerg;Bredgade;14;;7480;Vildbjerg;8.767306;56.197619
;True;T100;25961;MENY Harlev J;Gammel Stillingvej;431;;8462;Harlev J;10.0003;56.144505
;True;T100;25962;MENY Risskov;Tornebakken;1;;8240;Risskov;10.212075;56.203
;True;T100;25963;MENY Borgergade Silkeborg;Borgergade;71;;8600;Silkeborg;9.549672;56.1806
;True;T100;25965;MENY Fjerritslev;Søgade;10;;9690;Fjerritslev;9.26745;57.087265
;True;T100;25966;MENY Gl. Skagensvej Fr.Havn;GL. Skagenvej;85;;9900;Frederikshavn;10.528565;57.45435
;True;T100;25967;SPAR FREDERIKSHAVN, LÆSØGADE;Læsøgade;16;;9900;Frederikshavn;10.534272;57.436474
;True;T100;25968;MENY Skørping;Skørping Centret;14;;9520;Skørping;9.89067;56.85708
;True;T100;25969;Spar;J.F Kennedys Plads;;;9000;Aalborg;9.91769;57.04318
;True;T100;25970;SPAR SKAGEN;Skagavej;104;;9990;Skagen;10.591955;57.727345
;True;T100;25971;MENY Dronninglund;Stationsvej;2;;9330;Dronninglund;10.293665;57.16012
;True;T100;25972;SPAR AALBORG ØST;Tornhøjvej;4;;9220;Aalborg Ø;10.00246;57.025785
;True;T100;25976;SPAR KASTETVEJ ÅLBORG;Kastetvej;101;;9000;Aalborg;9.89576;57.055275
;True;T100;25977;MENY Klarup;Klarupvej;52;;9270;Klarup;10.046036;57.012973
;True;T100;25989;Fakta Egeris, Skive;Kirkealle;92;;7800;Skive;9.029545;56.55176
;True;T100;25990;Fakta Sct Olai Plads;Sct Olai Plads;5;;9800;Hjørring;9.9857;57.46192
;True;T100;25991;Fakta Q Risskov;Ndr. Strandvej;19;;8240;Risskov;10.243;56.19285
;True;T100;25994;SPAR SULDRUP;Hjedsbækvej;349;;9541;Suldrup;9.70003;56.84716
;True;T100;25995;SPAR NØRAGER;Jernbanegade;4;;9610;Nørager;9.630543;56.706035
;True;T100;26033;Fakta Strandby - Elling;Grundtvigsvej;86;Elling;9900;Frederikshavn;10.475555;57.481912
;True;T100;26058;S-Engros Århus;Edwins Rahrsvej;68;;8220;Brabrand;10.111119;56.165556
;True;T100;2608;Dagli' Brugsen Pindstrup;Storegade;62;PINDSTRUP;8550;Ryomgård;10.411214;56.393333
;True;T100;26091;Fakta Frederikshavn;Søndergade;14;;9900;Frederikshavn;10.533435;57.43674
;True;T100;26095;Købmanden på Boulevarden;Boulevarden;33;;9000;Aalborg;9.918501;57.043938
;True;T100;26096;Mølholm Nærbutik;Svalegaardsvej;67;;9000;Aalborg;9.872293;57.041597
;True;T100;26103;Restaurant Villa Vest;Strandvejen;138;Lønstrup;9800;Hjørring;9.796048;57.476332
;True;T100;26104;KIWI Vestbjerg 190;Blomsterbakken;4;;9380;Vestbjerg;9.962525;57.12881
;True;T100;26107;Mini Høkeren;Nordre Strandvej;122;;8240;Riskkov;10.25875;56.200767
;True;T100;26136;KIWI Hirtshals 193;Nejstdalen;2;;9850;Hirtshals;9.967239;57.581259
;True;T100;26144;KIWI Skagen 191;Chr. Xs Vej;6;;9990;Skagen;10.589925;57.72337
;True;T100;26147;Fakta Sønderport;Østerbrogade;54;;9400;Nørresundby;9.924697;57.057824
;True;T100;26148;SPAR HADSUND;Butikstorvet;11;;9560;Hadsund;10.113275;56.718225
;True;T100;26166;Fitness.Dk Randers;Vestergrave;2;;8900;Randers;10.03436;56.459025
;True;T100;26188;Rema 1000 Ålborg Butik 932;Østerbro;29 A;;9000;Ålborg;9.936019;57.046067
;True;T100;26198;Netto Storcenter Nord;Finlandsgade;15;;8200;Århus N;10.19015;56.17071
;True;T100;26209;Spar Gjern;Søndergade;54;;8883;Gjern;9.742215;56.221726
;True;T100;26285;Letkøb Houvig;Houvig Klitvej;51;;6950;Ringkøbing;8.123825;56.140135
;True;T100;26299;Rækker Mølle Købmænd;Søvejen;3;;6900;Skjern;8.537331;56.021536
;True;T100;26313;Letkøb  Hylke;Hylkevej;52;Hylke;8660;Skanderborg;9.934266;55.992886
;True;T100;26322;Letkøb Junget;Fjordvej;102;Junget;7870;Roslev;9.099387;56.762624
;True;T100;26343;Holmegårdskolen;Norgesvej;6;;9800;Hjørring;9.993939;57.463811
;True;T100;26345;Nordstjerneskolen;Rimmens Alle;75;;9900;Frederikshavn;10.5125;57.445465
;True;T100;26347;Sønderhå-Hørsted Friskole;Legindvej;84;;7752;Snedsted;8.451873;56.869579
;True;T100;26364;Fakta Aabybro;Passagen;70;;9440;Aabybro;9.732204;57.160877
;True;T100;26423;Byens kiosk Nærkøb;Borgergade;21;;9620;Ålestrup;9.49956;56.694309
;True;T100;26429;KIWI Skive 201;Søndergade;1;;7800;Skive;9.026238;56.564425
;True;T100;26445;Starbucks, Salling Aalborg;Nytorv;8;;9000;Aalborg;9.922679;57.048449
;True;T100;26446;Starbucks, Salling Aarhus;Søndergade;27;;8000;Aarhus C;10.206888;56.154733
;True;T100;26456;Restaurant Skovmøllen;Skovmøllevej;51;;8270;Højbjerg;10.23523;56.084243
;True;T100;26457;Ringkøbing Skole;Rindumvej;1;;6950;Ringkøbing;8.26757;56.094335
;True;T100;26459;Min Købmand Kølkær;Kølkær hovedgade;45;;7400;Herning;9.083738;56.066474
;True;T100;26461;SPAR SNEDSTED;Banegårdsvej;3;;7752;Snedsted;8.526245;56.89143
;True;T100;26462;SPAR KOLDBY (SNEDSTED);Limfjordsgade;15;Koldby;7752;Snedsted;8.53123;56.845255
;True;T100;26463;SPAR SKALS;Hovedgade;25;;8832;Skals;9.403125;56.555875
;True;T100;26468;Sügro Nord;Kjeldsmarkvej;3-9;;7600;Struer;8.592587;56.482395
;True;T100;26472;KIWI Viborg 194;Gammel Aalborgvej;21-23;;8800;Viborg;9.416762;56.460053
;True;T100;26481;KIWI Nørresundby 198;Viaduktvej;16;;9400;Nørresundby;9.903631;57.069507
;True;T100;26490;Rema 1000 Solbjerg Butik 954;Solbjerg Hovedgade;11;;8355;Solbjerg;10.081509;56.044409
;True;T100;26491;Rema 1000 Viby J Butik 952;Gammel Kongevej;7-13;;8260;Viby J;10.173355;56.134625
;True;T100;26514;Letkøb- Tunø Købmandsgård;Beringvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;26516;S-Engros Thisted;Industrivej;8;;7700;Thisted;8.709425;56.96308
;True;T100;26664;DagliBrugsen Ålum;Gammel Viborgvej;381;ÅLUM;8920;Randers Nv;9.835878;56.453622
;True;T100;26665;Superbrugsen Auning;Centervej;6;;8963;Auning;10.374175;56.431527
;True;T100;26666;LokalBrugsen Bønnerup;Bønnerupvej;12;BØNNERUP STRAND;8585;Glesborg;10.705407;56.528783
;True;T100;26668;Dagli' Brugsen Bjerregrav;Frederiksbergvej;1 C;Ø. BJERREGRAV;8920;Randers Nv;9.908724;56.485298
;True;T100;26678;Kvickly Hadsten;Søndergade;15;;8370;Hadsten;10.044568;56.32725
;True;T100;26687;Lokalbrugsen Kragelund;Engesvangvej;9;KRAGELUND;8600;Silkeborg;9.408854;56.19483
;True;T100;26691;Daglibrugsen Mejlby;Mejlbyvej;685;MEJLBY;8530;Hjortshøj;10.212845;56.301384
;True;T100;26692;Dagli' Brugsen Nimtofte;Torvet;8;;8581;Nimtofte;10.56775;56.408685
;True;T100;26719;Fakta Hjallerup;Hjallerup Centeret;22;;9320;Hjalleurp;10.14708;57.168585
;True;T100;26720;Fakta Skødstrup;Ny Studstrupvej;2A;;8541;Skødstrup;10.335373;56.254583
;True;T100;26728;MENY Sct. Mathias;Sct. Mathias Marked;38;;8800;Viborg;9.405403;56.449324
;True;T100;26736;LUKKET Letkøb -Rønbjerg Købmand;Stationsvej;30;Rønbjerg;7800;Skive;8.93245;56.53444
;True;T100;26737;SPAR HJØRRING;Nordens Alle;14;;9800;Hjørring;9.966765;57.464575
;True;T100;2679;Superbrugsen Beder;Kirkebakken;4;;8330;Beder;10.205069;56.05902
;True;T100;26791;Dagli' Brugsen Øster Hornum;Nibevej;189;Ø. HORNUM;9530;Støvring;9.748787;56.937354
;True;T100;26793;Dagli' Brugsen Øster Hurup;Kystevejen;51;Ø. HURUP;9560;Hadsund;10.271127;56.804035
;True;T100;26796;Superbrugsen Hirtshals;Jørgen Fibigers Gade;1;;9850;Hirtshals;9.95817;57.59071
;True;T100;26798;Dagli' Brugsen Lendum;Søndergade;1;LENDUM;9870;Sindal;10.299871;57.409778
;True;T100;26799;Dagli' Brugsen Holbøll Plads;Mylius Erichsensvej;74;;9210;Ålborg Sø;9.938035;57.02136
;True;T100;26800;Superbrugsen Løgstør;Limfjordsvej;17;;9670;Løgstør;9.26306;56.96828
;True;T100;26801;Superbrugsen Løkken;Jyllandsgade;11;;9480;Løkken;9.712891;57.369056
;True;T100;26802;Dagli' Brugsen Mosbjerg;Mosbjergvej;429;;9870;Sindal;10.278842;57.502819
;True;T100;26804;Dagli' Brugsen Ulsted;Vestergade;80;ULSTED;9370;Hals;10.25669;57.081338
;True;T100;26805;Superbrugsen Nibe;Toften;1A;;9240;Nibe;9.640889;56.984713
;True;T100;26806;Superbrugsen Vodskov;Vodskovvej;17;;9310;Vodskov;10.024375;57.10278
;True;T100;26807;Superbrugsen Vrå;Strømgade;5-7;;9760;Vrå;9.941228;57.353377
;True;T100;2681;Superbrugsen Skåde;Stenvej;17;SKÅDE;8270;Højbjerg;10.205079;56.106793
;True;T100;26811;Dagli' Brugsen Ranum;Vestergade;35;RANUM;9681;Ranum;9.228335;56.897385
;True;T100;26813;Lokalbrugsen Hørby S;Hjørringvej;120;HØRBY;9300;Sæby;10.381895;57.32286
;True;T100;26815;Dagli' Brugsen Storvorde;Stationsvej;5 D;;9280;Storvorde;10.101705;57.00179
;True;T100;26817;Superbrugsen Vejgård;Vejgård Bymidte;10;VEJGÅRD;9000;Ålborg;9.949448;57.041398
;True;T100;26818;DagliBrugsen Sulsted;Elkærvej;11;;9381;Sulsted;9.96324;57.157415
;True;T100;26823;Superbrugsen Skagen S.Omr.;Sankt Laurentiivej;28;;9990;Skagen;10.591215;57.723015
;True;T100;26824;Superbrugsen Terndrup;Terndrup Centervej;1;;9575;Terndrup;10.056752;56.818787
;True;T100;26826;Dagli' Brugsen Tornby;Gl. Landevej;7;;9850;Hirtshals;10.003595;57.559181
;True;T100;26827;Kvickly Hobro;Adelgade;14;;9500;Hobro;9.793522;56.639091
;True;T100;26828;DagliBrugsen Tversted;Østervej;4;TVERSTED;9881;Bindslev;10.190015;57.586925
;True;T100;26830;Superbrugsen Vester Hassing;Springvandspladsen;2;;9310;Vodskov;10.129793;57.066567
;True;T100;26833;DagliBrugsen Store Ajstrup;Brugsvej;7;;9240;Nibe;9.502608;56.95045
;True;T100;26836;Dagli' Brugsen Assens;Storegade;15;ASSENS;9550;Mariager;10.063655;56.67684
;True;T100;26839;Dagli' Brugsen Gedsted;Vesterbro;2;;9631;Gedsted;9.335594;56.690019
;True;T100;26841;Dagli' Brugsen Havndal;Østerbro;17;;8970;Havndal;10.19537;56.65337
;True;T100;26842;Superbrugsen Fjerritslev;Østergade;23;;9690;Fjerritslev;9.268415;57.08818
;True;T100;26843;Dagli' Brugsen Klejtrup;Skårupvej;14;KLEJTRUP;9500;Hobro;9.633069;56.589679
;True;T100;26844;DagliBrugsen Vester Thorup;Thistedvej;465;;9690;Fjerritslev;9.125311;57.103162
;True;T100;26845;Dagli' Brugsen Gjerlev;Hammergårdsvej;2;;8983;Gjerlev J;10.132345;56.587795
;True;T100;26846;Dagli' Brugsen Råby;Ved Dammen;31;RÅBY;8970;Havndal;10.229755;56.608387
;True;T100;26858;Kvickly Randers;Merkurvej;53;;8960;Randers Sø;10.06198;56.429045
;True;T100;26859;Dagli' Brugsen Jerslev;Boulevarden;19;;9740;Jerslevj;10.091845;57.286675
;True;T100;2686;Superbrugsen Kridthøj;Kridthøjvej;3;;8270;Højbjerg;10.194549;56.117519
;True;T100;26861;Kvickly Randers;Merkurvej;53;;8960;Randers SØ;10.06198;56.429045
;True;T100;26862;Kvickly Randers Bageri;Merkurvej;53;;8960;Randers SØ;10.06198;56.429045
;True;T100;26874;BRUGSEN NANORTALIK SALGSOMR;LUNDIP AQQUTAA B 376 PB 167;;;3922;NANORTALIK;12.400119;55.87338
;True;T100;26877;BRUGSEN PAAMIUT;ILLOQARFIUP QEQQA 10 PB 512;;;3940;PAAMIUT;9.437742;55.292431
;True;T100;26878;BRUGSEN NARSAQ;MESTERSVEJ B 1230 PB 170;;;3921;NARSAQ;11.950895;55.12612
;True;T100;26880;BRUGSEN QAQORTOQ S-OMR;A. OLSENSVEJ B 852 BOX 525;;;3920;QAQORTOQ;9.257545;56.964885
;True;T100;26882;Brugsen Nuuk;Aqqusinersuaq;2 pb 152;;3900;Nuuk;9.81023;55.74402
;True;T100;26887;BRUGSEN MANIITSOQ S-OMR;UJUAANSIP AQQUTAA 2 PB 148;;;3912;MANIITSOQ;12.4367;56.03452
;True;T100;26889;BRUGSEN SISIMIUT S-OMR;AQQUSINERSUAQ 52 PB 1019;;;3911;SISIMUT GRØNLAND;12.4921;55.997155
;True;T100;26891;Fakta Egå;Egå Havvej;2 C;;8250;Egå;10.280965;56.211975
;True;T100;26895;Kvickly Holstebro;Brogårdsvej;6;;7500;Holstebro;8.619443;56.355175
;True;T100;26896;Kvickly Holstebro;Brogårdsvej;6;;7500;Holstebro;8.619443;56.355175
;True;T100;26897;Kvickly Viby;Ringvej Syd;100;;8260;Viby J;10.152137;56.114598
;True;T100;26898;Kvickly Herning;Merkurvej;1;;7400;Herning;8.996485;56.134989
;True;T100;26943;Netto Frederikshavn;Skøjtealleen;3;;9990;Frederikshavn;10.522159;57.417337
;True;T100;26947;Min Købmand Hurup Thy;Bredgade;166;;7760;Hurup Thy;8.414099;56.750759
;True;T100;26955;Vestre Skole;A.S. Ørstedsvej;22;;8800;Viborg;9.397215;56.451915
;True;T100;26959;Fakta Vestbjerg;Blomsterbakken;2;;9380;Vestbjerg;9.96221;57.12842
;True;T100;26964;Letkøb Fjaltring;Vestermøllevej;15;Fjaltring;7620;Lemvig;8.139476;56.473393
;True;T100;26978;Vestre Skole SFO;A.S. Ørstedsvej;22;;8800;Viborg;9.397215;56.451915
;True;T100;26990;BFI Hvid Landlyst Super;Sundvej;37;Sundstrup;8832;Skals;9.313267;56.604982
;True;T100;26995;Rema 1000 Viborg V Butik 959;Marsk Stigs Vej;12;;8800;Viborg;9.392776;56.443881
;True;T100;27005;Rema 1000 Århus C Butik 951;Nørre Allé;24-26;;8000;Århus C;10.206534;56.160194
;True;T100;27007;Rema 1000 Randers Butik 962;Nørre Boulevard;22;;8900;Randers;10.040175;56.47079
;True;T100;27012;Netto Vestergade Holstebro;Vestergade;7;;7500;Holstebro;8.616089;56.358113
;True;T100;27013;Spar Ørsted;Storegade;1;;8960;Ørsted;10.133415;56.43989
;True;T100;27015;Fakta Apholmenvej Frederikshavn;Apholmenvej;5;;9900;Frederikshavn;10.53135;57.46627
;True;T100;2702;Dagli' Brugsen Sorring;Hovedgaden;16;;8641;Sorring;9.775531;56.177077
;True;T100;27021;MENY Hjallerup Butikscenter;Hjallerup Butikscenter;7;;9320;Hjallerup;10.145805;57.167675
;True;T100;27022;Netto Tilst;Tilst Parkvej;4B;;8381;Tilst;10.090205;56.18762
;True;T100;27023;Skagenfood A/S;Hyttefadvej;8;;9970;Strandby;10.502214;57.495099
;True;T100;27037;Fakta Dronninglund;Smedegade;5;;9330;Dronninglund;10.287775;57.159995
;True;T100;27038;Jambo Super;Solvej;58;;9493;Saltum;9.661034;57.276727
;True;T100;2704;Superbrugsen Spentrup;Stationsvej;2;;8981;Spentrup;10.042862;56.536223
;True;T100;27042;Last Stop Shop;Dalsagervej;1;;9850;Hirtshals;9.985616;57.576321
;True;T100;27045;MENY Aalborg SV;Otto Mønstedsvej;1;;9200;Aalborg;9.895816;57.01454
;True;T100;27049;Hos Købmanden;Gl. Silkeborgvej;1;;8670;Låsby;9.80926;56.148695
;True;T100;2705;Dagli' Brugsen Spørring;Gl. Landevej;46;;8380;Trige;10.147431;56.297986
;True;T100;27052;Nordstrand Super Nærkøb;Apholmvej;40;;9900;Frederikshavn;10.528245;57.465321
;True;T100;27058;SPAR VADUM;Ellerhammersvej;54;;9430;Vadum;9.86148;57.11874
;True;T100;27061;Fakta Stavtrup;Ormslevvej;269;;8260;Viby J;10.119965;56.128495
;True;T100;27067;Fakta Rindumgaardsalle;Rindumgaardsallè;90;;6950;Ringkøbing;8.255905;56.104065
;True;T100;27068;Fakta Viborg;Gl. Århusvej;34 A;;8800;Viborg;9.36338;56.41023
;True;T100;27079;Fakta Ringvej Syd 84;Ringvej Syd;84;;8260;Viby J;10.152137;56.114598
;True;T100;27080;Struer Østre Skole;Gimsinghovedvej;8;;7600;Stuer;8.595805;56.485965
;True;T100;27089;LUKKET Spar Gjellerup;Præstehaven;22;;7400;Herning;9.045778;56.146831
;True;T100;27090;Superbrugsen Stilling - afdisp.;Hotelvej, Stilling;3;;8660;Skanderborg;9.943374;56.071834
;True;T100;27097;Sjette Frederiks Kro;Salonvejen;1;;8240;Risskov;10.229353;56.17703
;True;T100;27099;Arla Sønderhøj - Kamilla;Sønderhøj;46;;8260;Viby J;10.159351;56.120469
